     Èas / s    Napìtí / V
     134,244  7,50000E-005
     134,483  7,54000E-005
     134,723  7,48000E-005
     134,963  7,47000E-005
     135,203  7,47000E-005
     135,443  7,42000E-005
     135,683  7,44000E-005
     135,923  7,44000E-005
     136,163  7,40000E-005
     136,402  7,37000E-005
     136,642  7,40000E-005
     136,882  7,35000E-005
     137,122  7,39000E-005
     137,362  7,34000E-005
     137,602  7,37000E-005
     137,842  7,34000E-005
     138,082  7,30000E-005
     138,321  7,32000E-005
     138,561  7,31000E-005
     138,801  7,31000E-005
     139,041  7,27000E-005
     139,281  7,28000E-005
     139,521  7,27000E-005
     139,761  7,26000E-005
     140,001  7,24000E-005
     140,240  7,19000E-005
     140,480  7,22000E-005
     140,720  7,21000E-005
     140,960  7,25000E-005
     141,200  7,15000E-005
     141,440  7,19000E-005
     141,680  7,18000E-005
     141,920  7,20000E-005
     142,159  7,12000E-005
     142,399  7,17000E-005
     142,639  7,14000E-005
     142,879  7,14000E-005
     143,119  7,12000E-005
     143,359  7,13000E-005
     143,599  7,11000E-005
     143,838  7,09000E-005
     144,078  7,06000E-005
     144,318  7,05000E-005
     144,558  7,06000E-005
     144,798  7,01000E-005
     145,038  7,00000E-005
     145,278  7,03000E-005
     145,518  7,04000E-005
     145,757  7,02000E-005
     145,997  6,99000E-005
     146,237  6,97000E-005
     146,477  6,93000E-005
     146,717  6,97000E-005
     146,957  6,98000E-005
     147,197  6,93000E-005
     147,437  6,93000E-005
     147,676  6,92000E-005
     147,916  6,89000E-005
     148,156  6,89000E-005
     148,396  6,88000E-005
     148,636  6,88000E-005
     148,876  6,89000E-005
     149,116  6,83000E-005
     149,356  6,86000E-005
     149,595  6,84000E-005
     149,835  6,85000E-005
     150,075  6,82000E-005
     150,315  6,77000E-005
     150,555  6,80000E-005
     150,795  6,77000E-005
     151,035  6,77000E-005
     151,275  6,77000E-005
     151,514  6,74000E-005
     151,754  6,75000E-005
     151,994  6,72000E-005
     152,234  6,72000E-005
     152,474  6,74000E-005
     152,714  6,69000E-005
     152,954  6,69000E-005
     153,193  6,68000E-005
     153,433  6,69000E-005
     153,673  6,66000E-005
     153,913  6,66000E-005
     154,153  6,66000E-005
     154,393  6,63000E-005
     154,633  6,62000E-005
     154,873  6,59000E-005
     155,112  6,57000E-005
     155,352  6,56000E-005
     155,592  6,58000E-005
     155,832  6,58000E-005
     156,072  6,54000E-005
     156,312  6,53000E-005
     156,552  6,56000E-005
     156,792  6,55000E-005
     157,031  6,54000E-005
     157,271  6,52000E-005
     157,511  6,48000E-005
     157,751  6,47000E-005
     157,991  6,48000E-005
     158,231  6,46000E-005
     158,471  6,46000E-005
     158,711  6,48000E-005
     158,950  6,47000E-005
     159,190  6,47000E-005
     159,430  6,43000E-005
     159,670  6,42000E-005
     159,910  6,38000E-005
     160,150  6,40000E-005
     160,390  6,38000E-005
     160,630  6,39000E-005
     160,869  6,35000E-005
     161,109  6,39000E-005
     161,349  6,36000E-005
     161,589  6,38000E-005
     161,829  6,32000E-005
     162,069  6,33000E-005
     162,309  6,34000E-005
     162,548  6,33000E-005
     162,788  6,31000E-005
     163,028  6,31000E-005
     163,268  6,27000E-005
     163,508  6,31000E-005
     163,748  6,28000E-005
     163,988  6,26000E-005
     164,228  6,24000E-005
     164,467  6,26000E-005
     164,707  6,22000E-005
     164,947  6,23000E-005
     165,187  6,24000E-005
     165,427  6,22000E-005
     165,667  6,19000E-005
     165,907  6,19000E-005
     166,147  6,18000E-005
     166,386  6,19000E-005
     166,626  6,15000E-005
     166,866  6,16000E-005
     167,106  6,17000E-005
     167,346  6,15000E-005
     167,586  6,12000E-005
     167,826  6,13000E-005
     168,066  6,10000E-005
     168,305  6,11000E-005
     168,545  6,10000E-005
     168,785  6,06000E-005
     169,025  6,08000E-005
     169,265  6,07000E-005
     169,505  6,06000E-005
     169,745  6,07000E-005
     169,985  6,05000E-005
     170,224  6,03000E-005
     170,464  6,06000E-005
     170,704  5,99000E-005
     170,944  6,02000E-005
     171,184  6,03000E-005
     171,424  6,01000E-005
     171,664  5,99000E-005
     171,903  5,99000E-005
     172,143  5,99000E-005
     172,383  6,02000E-005
     172,623  5,96000E-005
     172,863  5,96000E-005
     173,103  5,95000E-005
     173,343  5,95000E-005
     173,583  5,96000E-005
     173,822  5,93000E-005
     174,062  5,94000E-005
     174,302  5,92000E-005
     174,542  5,92000E-005
     174,782  5,87000E-005
     175,022  5,89000E-005
     175,262  5,88000E-005
     175,502  5,88000E-005
     175,741  5,85000E-005
     175,981  5,85000E-005
     176,221  5,85000E-005
     176,461  5,81000E-005
     176,701  5,80000E-005
     176,941  5,81000E-005
     177,181  5,85000E-005
     177,421  5,82000E-005
     177,660  5,80000E-005
     177,900  5,78000E-005
     178,140  5,77000E-005
     178,380  5,77000E-005
     178,620  5,80000E-005
     178,860  5,75000E-005
     179,100  5,78000E-005
     179,339  5,72000E-005
     179,579  5,74000E-005
     179,819  5,72000E-005
     180,059  5,70000E-005
     180,299  5,70000E-005
